kan_name,kou_name,moku_name,setsu_layer1_name,setsu_layer2_name,setsumei_layer1_name,setsumei_layer2_name,setsumei_layer3_name,amount_2025,amount_2026,増減額,増減率,状態,増減額順位
土木費,都市計画費,まちづくり,,,都市交通推進費,自主運行バス等運行事業費,自主運行バス等運行　　　　 18路線,0,,,,不明,
土木費,都市計画費,まちづくり,,,都市交通推進費,自主運行バス等運行事業費,蒲原病院線及び大北線代替バス実証運行,0,,,,不明,
土木費,都市計画費,まちづくり,,,都市交通推進費,自主運行バス等運行事業費,鷹岡地区コミュニティ交通実証運行,0,,,,不明,
土木費,都市計画費,まちづくり,,,都市交通推進費,バリアフリー基本構想推進事業費,富士川駅西口駅前広場,0,,,,不明,
土木費,都市計画費,まちづくり,,,都市交通推進費,ＭａａＳ・新交通システム推進事業費,自動運転バス走行ルート検証,0,,,,不明,
土木費,都市計画費,まちづくり,,,都市交通推進費,ＭａａＳ・新交通システム推進事業費,ＡＩオンデマンド交通システム,0,2564,2564,,新規,965
土木費,都市計画費,街路事業費,,,給与費,パートタイム会計年度任用職員,（定数）,0,,,,不明,
土木費,都市計画費,街路事業費,,,主要幹線街路整備費,本市場大渕線（傘木上工区）整備事業費,街路築造工　　　　　　Ｌ＝170ｍ,0,,,,不明,
土木費,都市計画費,街路事業費,,,主要幹線街路整備費,本市場大渕線（傘木上工区）整備事業費,用地取得　補償一式,0,,,,不明,
土木費,都市計画費,街路事業費,,,主要幹線街路整備費,本市場大渕線（大渕上工区）整備事業費,用地取得　　　　　　　Ａ＝332㎡,0,,,,不明,
土木費,都市計画費,街路事業費,,,幹線街路整備費,五味島岩本線（四ツ家工区）整備事業費,側溝工　　　　　　　　Ｌ＝20ｍ,0,,,,不明,
土木費,都市計画費,街路事業費,,,幹線街路整備費,五味島岩本線（四ツ家工区）整備事業費,用地取得　　　　　　　Ａ＝57㎡　補償一式,0,,,,不明,
土木費,都市計画費,街路事業費,,,幹線街路整備費,左富士臨港線（青葉台東工区）整備事業費,街路築造工　　　　　　Ｌ＝105ｍ,0,,,,不明,
土木費,都市計画費,街路事業費,,,幹線街路整備費,左富士臨港線（青葉台東工区）整備事業費,補償一式,0,,,,不明,
土木費,都市計画費,街路事業費,,,幹線街路整備費,富士駅南口田子浦線整備事業費,用地取得　　　　　　　Ａ＝154㎡,0,,,,不明,
土木費,都市計画費,街路事業費,,,幹線街路整備費,富士駅南口田子浦線整備事業費,補償一式,0,,,,不明,
土木費,都市計画費,街路事業費,,,幹線街路整備費,五味島岩本線（四ツ家東工区）整備事業費,道路詳細設計,0,,,,不明,
土木費,都市計画費,街路事業費,,,幹線街路整備費,五味島岩本線（四ツ家東工区）整備事業費,物件調査,0,,,,不明,
土木費,都市計画費,街路事業費,,,幹線街路整備費,元吉原富士岡線整備事業費,街路築造工　　　　　　Ｌ＝70ｍ,0,,,,不明,
土木費,都市計画費,街路事業費,,,幹線街路整備費,元吉原富士岡線整備事業費,物件調査,0,,,,不明,
土木費,都市計画費,街路事業費,,,幹線街路整備費,元吉原富士岡線整備事業費,補償一式,0,,,,不明,
土木費,都市計画費,街路事業費,,,街路事業関連道路整備費,富士鷹岡線（川久保交差点）整備事業費,歩道工　　　　　　　　Ｌ＝18ｍ,0,,,,不明,
土木費,都市計画費,街路事業費,,,街路事業関連道路整備費,富士鷹岡線（川久保交差点）整備事業費,用地取得　　　　　　　Ａ＝4㎡,0,,,,不明,
土木費,都市計画費,街路事業費,,,街路事業関連道路整備費,本市場大渕線（香西新田工区）関連道路整備事業費,,0,,,,不明,
土木費,都市計画費,街路事業費,,,街路事業関連道路整備費,本市場大渕線（香西新田工区）関連道路整備事業費,道路工　　　　　　　　Ｌ＝100ｍ,0,,,,不明,
土木費,都市計画費,市街地整備,役務費,通信運搬費,,,,0,418,418,,新規,1642
土木費,都市計画費,市街地整備,公有財産購入費,,,,,0,240422,240422,,新規,73
土木費,都市計画費,市街地整備,,,給与費,一般職　１５人,,0,130179,130179,,新規,129
土木費,都市計画費,市街地整備,,,給与費,パートタイム会計年度任用職員,（定数）,0,,,,不明,
土木費,都市計画費,市街地整備,,,給与費,富士駅北口駅前公益施設整備事業者選定委員会委員　１人,,0,,,,不明,
土木費,都市計画費,市街地整備,,,市街地整備費,まちなか拠点形成事業費,（仮称）吉原まちなか未来ビジョン策定　ほか,0,,,,不明,
土木費,都市計画費,市街地整備,,,土地区画整理費,,,0,19573,19573,,新規,371
土木費,都市計画費,市街地整備,,,土地区画整理費,土地区画整理事業費,,0,19573,19573,,新規,372
土木費,都市計画費,市街地整備,,,土地区画整理費,土地区画整理事業費,第二東名ＩＣ周辺地区土地区画整理事業に係る,0,,,,不明,
土木費,都市計画費,建築指導費,備品購入費,,,,,0,42,42,,新規,2458
土木費,都市計画費,建築指導費,,,給与費,パートタイム会計年度任用職員,（定数）,0,,,,不明,
土木費,都市計画費,土地対策費,使用料及び賃借料,,,,,0,402,402,,新規,1653
土木費,都市計画費,土地対策費,備品購入費,,,,,0,78,78,,新規,2287
土木費,都市計画費,土地対策費,,,給与費,パートタイム会計年度任用職員,(定数),0,,,,不明,
土木費,公園費,公園整備費,,,都市基幹公園整備費,比奈公園整備事業費,修正実施設計,0,,,,不明,
土木費,公園費,公園整備費,,,住区基幹公園整備費,（仮称）新富士駅南地区街区公園整備事業費,広場・遊具施設整備工（１号公園）,0,,,,不明,
土木費,公園費,公園整備費,,,緑地・緑道整備費,富士川右岸緑地整備事業費,,0,420500,420500,,新規,41
土木費,公園費,公園整備費,,,緑地・緑道整備費,富士川右岸緑地整備事業費,グラウンド施設整備工,0,,,,不明,
土木費,公園費,公園整備費,,,緑地・緑道整備費,富士川右岸緑地整備事業費,管理用通路橋点検、修繕設計,0,,,,不明,
土木費,公園費,公園整備費,,,特殊公園整備費,,,0,2700,2700,,新規,949
土木費,公園費,公園整備費,,,特殊公園整備費,浮島沼つり場公園整備事業費,,0,2700,2700,,新規,950
土木費,公園費,公園整備費,,,特殊公園整備費,浮島沼つり場公園整備事業費,井戸水源試掘工,0,,,,不明,
土木費,公園費,公園整備費,,,特殊公園整備費,浮島沼つり場公園整備事業費,水質・揚水量調査,0,,,,不明,
土木費,公園費,公園整備費,,,公園調査計画事業費,公園調査計画事業費,用地測量（大渕公園）　ほか,0,,,,不明,
土木費,公園費,公園整備費,,,公園整備事業事務費,公園整備事業事務費,会議、研修会出席者負担金,0,17,17,,新規,2659
土木費,公園費,公園維持修,,,給与費,パートタイム会計年度任用職員,（定数）,0,,,,不明,
土木費,公園費,公園維持修,,,公園維持修繕費,公園等維持管理費,公園照明灯ＥＳＣＯ事業,0,,,,不明,
土木費,公園費,公園維持修,,,公園維持修繕費,公園等維持管理費,公園照明灯ＥＳＣＯ事業補助金,0,8500,8500,,新規,573
土木費,公園費,公園維持修,,,公園維持修繕費,公園等修繕費,中央公園,0,,,,不明,
土木費,公園費,公園維持修,,,公園維持修繕費,公園等修繕費,（こどもの水遊び場整備、駐車場舗装改修）,0,,,,不明,
土木費,公園費,公園維持修,,,公園維持修繕費,街路樹等維持管理費,街路樹台帳作成,0,,,,不明,
土木費,公園費,公園維持修,,,公園維持修繕費,街路樹等維持管理費,（地理空間情報等更新包括業務）,0,,,,不明,
土木費,公園費,公園維持修,,,公園維持修繕費,公園施設長寿命化事業費,公園遊具更新（若松町公園ほか）,0,,,,不明,
土木費,公園費,公園維持修,,,公園愛護会費,公園愛護会費,公園愛護会活動報奨金（257か所）　ほか,0,,,,不明,
土木費,公園費,緑化推進費,需用費,修繕料,,,,0,150,150,,新規,2075
土木費,公園費,緑化推進費,,,公園緑地政策推進費,,,0,16564,16564,,新規,412
土木費,公園費,緑化推進費,,,公園緑地政策推進費,公園緑地政策推進事業費,,0,16564,16564,,新規,413
土木費,公園費,緑化推進費,,,公園緑地政策推進費,公園緑地政策推進事業費,民間活力導入可能性調査,0,,,,不明,
土木費,公園費,緑化推進費,,,公園緑地政策推進費,公園緑地政策推進事業費,会議、研修会出席者負担金,0,11,11,,新規,2755
土木費,住宅費,住宅管理費,補償、補塡及び賠償金塡金,,,,,0,3832,3832,,新規,831
土木費,住宅費,住宅管理費,補償、補塡及び賠償金塡金,補償金及び補,,,,0,3832,3832,,新規,832
土木費,住宅費,住宅管理費,,,給与費,一般職　１１人,,0,92129,92129,,新規,164
土木費,住宅費,住宅管理費,,,市営住宅管理費,市営住宅施設管理事業費,第二次市営住宅長寿命化後期計画策定,0,,,,不明,
土木費,住宅費,住宅管理費,,,市営住宅管理費,市営住宅施設管理事業費,清水ヶ丘団地解体,0,,,,不明,
土木費,住宅費,住宅管理費,,,市営住宅管理費,市営住宅施設管理事業費,上堀団地外灯改修,0,,,,不明,
土木費,住宅費,住宅管理費,,,市営住宅管理費,市営住宅施設管理事業費,吉原団地子育て世帯用住戸改善,0,,,,不明,
土木費,住宅費,住宅管理費,,,市営住宅管理費,市営住宅施設管理事業費,富士見台団地Ｃ棟入居者移転補償,0,,,,不明,
土木費,住宅費,住宅政策費,需用費,印刷製本費,,,,0,840,840,,新規,1365
土木費,住宅費,住宅政策費,,,給与費,パートタイム会計年度任用職員,（定数）,0,,,,不明,
土木費,住宅費,住宅政策費,,,住宅政策推進費,空家等対策推進事業費,第二次空家等対策計画策定,0,,,,不明,
消防費,消防費,常備消防費,,,給与費,一般職　３１８人,,0,2803519,2803519,,新規,1
消防費,消防費,常備消防費,,,給与費,パートタイム会計年度任用職員,（定数）,0,,,,不明,
消防費,消防費,常備消防費,,,消防管理費,消防車両・資機材管理事業費,消防車両維持管理　　車両43台,0,,,,不明,
消防費,消防費,常備消防費,,,消防管理費,消防庁舎管理事業費,警防本部整備事業,0,,,,不明,
消防費,消防費,常備消防費,,,救急活動費,救急活動費,救急資器材管理システム運用,0,,,,不明,
消防費,消防費,常備消防費,,,救急活動費,救急活動費,マイナ救急サービス使用料,0,,,,不明,
消防費,消防費,常備消防費,,,予防広報活動費,予防広報事業費,広報用備品,0,,,,不明,
消防費,消防費,常備消防費,,,富士市・富士宮市消防指令センター費,富士市・富士宮市消防指令センター運営事業費,高機能消防指令センター全部更新事業,0,,,,不明,
消防費,消防費,非常備消防,,,消防団管理費,消防団詰所管理事業費,消防団詰所屋上防水・外壁改修,0,,,,不明,
消防費,消防費,非常備消防,,,消防団活動費,消防団活動費,県操法大会出場,0,,,,不明,
消防費,消防費,消防施設費,,,消防施設整備費,消火栓整備事業費,消火栓維持管理負担金（緊急対応分）,0,250000,250000,,新規,67
消防費,消防費,消防施設費,,,消防施設整備費,消防用資機材整備事業費,オゾン水生成機　　　　　　　　　1台,0,,,,不明,
消防費,消防費,消防施設費,,,消防施設整備費,消防用資機材整備事業費,高度救命訓練用人形　　　　　　　1体,0,,,,不明,
消防費,消防費,消防施設費,,,消防施設整備費,消防車両整備事業費,災害対応特殊救急自動車　　　　　1台,0,,,,不明,
消防費,消防費,消防施設費,,,消防施設整備費,消防車両整備事業費,水槽付消防ポンプ自動車　　　　　2台,0,,,,不明,
消防費,消防費,消防施設費,,,消防団施設整備費,消防団資機材整備事業費,可搬式消防ポンプ　　　　　　　　2台,0,,,,不明,
消防費,消防費,消防施設費,,,消防団施設整備費,消防団資機材整備事業費,発電機　　　　　　　　　　　　　3台,0,,,,不明,
消防費,消防費,消防施設費,,,消防団施設整備費,消防団車両整備事業費,多機能型消防自動車　　　　　　　1台,0,,,,不明,
消防費,消防費,水防費,,,給与費,水防団員　４６０人,,0,4431,4431,,新規,780
消防費,消防費,水防費,,,水防対策費,洪水ハザードマップ作成事業費,,0,11000,11000,,新規,491
消防費,消防費,水防費,,,水防対策費,洪水ハザードマップ作成事業費,赤淵川ハザードマップ作成,0,,,,不明,
